stop_id,stop_name,lat,lon
B03836P,Sbr. Jln. Sawo II Tomang,-6.181519,106.80743
B03837P,Sbr. Jln. Selat Potinti,-6.236086,106.91635
B03838P,Sbr. Jln. Selatan Lap Bola,-6.204231,106.75798
B03839P,Sbr. Jln. Semanan II,-6.163658,106.70524
B03840P,Sbr. Jln. Sentosa Lingkar Timur,-6.199185,106.9445
B03845P,Sbr. Jln. Siman Noar,-6.300101,106.88069
B03846P,Sbr. Jln. Sindang Terusan,-6.111512,106.89939
B03847P,Sbr. Jln. SMAN 63,-6.228267,106.74693
B03851P,Sbr. Jln. SMPN 147,-6.362268,106.888
B03852P,Sbr. Jln. SMPN 160,-6.311787,106.88941
B03853P,Sbr. Jln. Srengseng Dalam,-6.203087,106.75971
B03855P,Sbr. Jln. Sungai Musi Sembar,-6.130768,106.91963
B03856P,Sbr. Jln. Sunter Jaya V,-6.159028,106.86971
B03857P,Sbr. Jln. Sunter Jaya VI,-6.160574,106.87244
B03859P,Sbr. Jln. Swadaya II,-6.297206,106.89481
B03860P,Sbr. Jln. Swakarsa III,-6.244765,106.94258
B03861P,Sbr. Jln. Swasembada Barat V,-6.125172,106.88492
B03863P,Sbr. Jln. Swasembada Barat VIII,-6.123873,106.88497
B03864P,Sbr. Jln. Swasembada Barat XI,-6.122603,106.88493
B03865P,Sbr. Jln. Taman Enau,-6.232561,106.93361
B03866P,Sbr. Jln. Tanah Sereal XIII,-6.155226,106.80802
B03867P,Sbr. Jln. Tari Klasik,-6.169296,106.91083
B03868P,Sbr. Jln. Tebet Barat VI,-6.238694,106.84926
B03870P,Sbr. Jln. Tebet Utara III,-6.225521,106.85245
B03871P,Sbr. Jln. Tebet Utara IV,-6.227398,106.85274
B03872P,Sbr. Jln. Timbul III,-6.35031,106.80301
B03873P,Sbr. Jln. Tongkol Tj. Priok,-6.111513,106.88288
B03875P,Sbr. Jln. Warakas Gg 10,-6.125396,106.87834
B03876P,Sbr. Jln. Warakas I Gg. 2,-6.116037,106.87902
B03878P,Sbr. Jln. Warakas VI Gg. 17,-6.126061,106.87545
B03880P,Sbr. Jln. Ww Sukabumi Selatan,-6.213704,106.7768
B03881P,Sbr. Jln. Zakarian I Sulaiman,-6.206219,106.78035
B03882P,Sbr. Jembatan Item,-6.130197,106.85511
B03883P,Sbr. Jembatan Pintu Satu,-6.300665,106.88386
B03885P,Sbr. Jembatan Sukamulya III,-6.170489,106.85205
B03886P,Sbr. Jl H Emuntipala I,-6.277035,106.87761
B03889P,Sbr. Kalibata Square,-6.255574,106.85167
B03892P,Sbr. KBN Sukapura,-6.143455,106.92204
B03893P,Sbr. Kebantenan IX,-6.108601,106.93245
B03895P,Sbr. Kb. Jeruk Plaza,-6.190588,106.76027
B03896P,Sbr. Kec. Cilincing,-6.102759,106.93881
B03898P,Sbr. Kec. Ciracas,-6.320058,106.88301
B03899P,Sbr. Kec. Jagakarsa,-6.334583,106.8216
B03901P,Sbr. Kec. Kelapa Gading,-6.16233,106.90768
B03902P,Sbr. Kec. Koja,-6.118038,106.9102
B03904P,Sbr. Kec. Palmerah,-6.199216,106.78775
B03905P,Sbr. Kec. Pasar Minggu,-6.285526,106.83549
B03906P,Sbr. Kec. Pesanggrahan,-6.256927,106.75636
B03907P,Sbr. Kel. Balekambang,-6.281594,106.84994
B03910P,Sbr. Kel. Cibubur,-6.349555,106.87674
B03911P,Sbr. Kel. Cijantung,-6.325807,106.86172
B03912P,Sbr. Kel. Cilincing,-6.107109,106.93804
B03914P,Sbr. Kel. Dukuh,-6.29239,106.87703
B03916P,Sbr. Kel. Duri Kosambi,-6.170139,106.72259
B03917P,Sbr. Kel. Grogol Utara,-6.208439,106.78927
B03918P,Sbr. Kel. Jelambar,-6.161593,106.78153
B03921P,Sbr. Kel. Kamal Muara,-6.098646,106.71433
B03922P,Sbr. Kel. Kayu Putih,-6.185784,106.88856
B03923P,Sbr. Kel. Lebak Bulus,-6.303113,106.7847
B03925P,Sbr. Kel. Meruya Selatan,-6.214923,106.73657
B03927P,Sbr. Kel. Pondok Kelapa,-6.229293,106.94377
B03928P,Sbr. Kel. Pondok Labu,-6.30655,106.79871
B03929P,Sbr. Kel. Rawa Bunga,-6.221718,106.86948
B03930P,Sbr. Kel. Rorotan,-6.151699,106.95576
B03931P,Sbr. Kel. Semper Timur,-6.114022,106.92653
B03932P,Sbr. Kel. Serdang,-6.159149,106.85558
B03934P,Sbr. Kel. Sukapura,-6.147804,106.92437
B03938P,Sbr. Kel. Tanah Tinggi,-6.183851,106.8492
B03939P,Sbr. Kel. Tj. Priok,-6.113061,106.88155
B03940P,Sbr. Kel. Tebet Timur,-6.229283,106.85835
B03941P,Sbr. Kel. Tengah,-6.289682,106.86461
B03942P,Sbr. Kel. Ulujami,-6.245131,106.76287
B03943P,Sbr. Kemanggisan Utama I,-6.189605,106.78937
B03944P,Sbr. Kimia Farma Grogol Utara,-6.226678,106.77849
B03946P,Sbr. Klinik Annisa Ciracas,-6.32989,106.8742
B03947P,Sbr. Klinik Dahlia Palmerah,-6.195127,106.7877
B03949P,Sbr. Klinik Firdausy,-6.217191,106.85526
B03950P,Sbr. Klinik Kasih Medika,-6.187073,106.90081
B03952P,Sbr. Klinik Sapta Mitra,-6.230764,106.93456
B03953P,Sbr. Klinik Win Medika,-6.22016,106.89843
B03954P,Sbr. Klinik Yadika Petukangan,-6.248516,106.75488
B03955P,Sbr. Kodam Bintaro,-6.259531,106.75878
B03956P,Sbr. Koko Semesta,-6.115511,106.92671
B03957P,Sbr. Komarudin Timur Lingkar Timur,-6.196082,106.94392
B03959P,Sbr. Komplek Beacukai Pondok Bambu,-6.23585,106.89745
B03960P,Sbr. Komplek Bina Marga I,-6.233147,106.93473
B03961P,Sbr. Komplek Bukit Indah Ragunan,-6.310874,106.81073
B03962P,Sbr. Komplek Ddn 1,-6.303398,106.79896
B03963P,Sbr. Komplek Ddn Bintara Jaya,-6.242397,106.94263
B03966P,Sbr. Komplek Dittopad,-6.17615,106.86302
B03967P,Sbr. Komplek DKI Joglo,-6.22313,106.73737
B03968P,Sbr. Komplek Dolog Jaya,-6.248114,106.91592
B03969P,Sbr. Komplek DPR III,-6.215021,106.73294
B03972P,Sbr. Komplek Kemhan Cidodol,-6.227906,106.77846
B03974P,Sbr. Komplek Kodam Jaya,-6.197871,106.77108
B03976P,Sbr. Komplek Lapan Pekayon,-6.341359,106.85977
B03977P,Sbr. Komplek Pacul Mas,-6.221005,106.89961
B03978P,Sbr. Komplek Pertambangan Kelapa Dua,-6.216617,106.77072
B03979P,Sbr. Komplek Polri Foremos,-6.334679,106.86775
B03980P,Sbr. Komplek Pusbinal,-6.245186,106.90276
B03981P,Sbr. Komplek RSPP,-6.296036,106.79926
B03982P,Sbr. Komplek Sltp 200,-6.15911,106.95813
B03983P,Sbr. Koramil 03 Aselih,-6.350932,106.79595
B03985P,Sbr. Koramil Pondok Gede,-6.282825,106.91394
B03987P,Sbr. KPP Pratama Koja,-6.130153,106.89912
B03988P,Sbr. KPP Pratama Tanah Abang Satu,-6.202037,106.80707
B03990P,Sbr. KUA Palmerah,-6.194267,106.79198
B03992P,Sbr. Kuningan Place,-6.213158,106.83499
B03994P,Sbr. Lapangan Arcici,-6.182813,106.86922
B03995P,Sbr. Lapangan Blok O Pengadegan,-6.248518,106.85791
B03996P,Sbr. Lapangan Kaprina,-6.34739,106.88437
B04000P,Sbr. LP Cipinang,-6.214403,106.88451
B04001P,Sbr. Madrasah Al Husna,-6.300031,106.775563
B04002P,Sbr. Madrasah Aliyah Citra Cendekia,-6.357553,106.80076
B04003P,Sbr. Madrasah Hasanatuddarain,-6.221049,106.90458
B04004P,Sbr. Mahaka Square,-6.150389,106.90233
B04005P,Sbr. Makam Pangeran Jayakarta,-6.202545,106.90171
B04007P,Sbr. Malaka 1 Gg. 2 Rorotan,-6.138348,106.95458
B04008P,Sbr. Malaka 1 Gg. 3 Rorotan,-6.139152,106.95456
B04009P,Sbr. Malaka 1 Gg. 5 Rorotan,-6.13688,106.95482
B04010P,Sbr. Malaka Country Estate,-6.223712,106.94235
B04011P,Sbr. Mall Artha Gading,-6.144324,106.89301
B04012P,Sbr. Mall Artha Gading 2,-6.143827,106.89206
B04013P,Sbr. Man 15 Jakarta,-6.342372,106.88639
B04014P,Sbr. Man 18 Jakarta,-6.232594,106.94286
B04016P,Sbr. Manhattan Hotel,-6.225591,106.83013
B04020P,Sbr. Masjid Al Falah Pinang,-6.274229,106.77506
B04021P,Sbr. Masjid Al Fida Komodor Halim,-6.262977,106.88503
B04022P,Sbr. Masjid Al Hawi Cililitan,-6.263383,106.86437
B04023P,Sbr. Masjid Al Hidayah Kebantenan,-6.112708,106.92728
B04025P,Sbr. Masjid Al Istiqomah Tomang,-6.171221,106.79878
B04027P,Sbr. Masjid Al Jihad Ulujami,-6.254818,106.76353
B04028P,Sbr. Masjid Al Karomah Cipete,-6.273486,106.80066
B04029P,Sbr. Masjid Al Madinah,-6.205019,106.77929
B04030P,Sbr. Masjid Al Mukarromah Lagoa,-6.112884,106.91091
B04031P,Sbr. Masjid Al Mumin,-6.175579,106.90848
B04032P,Sbr. Masjid Al Murtamiyyah Marunda,-6.107181,106.961388
B04033P,Sbr. Masjid Al Waqof,-6.11059,106.91725
B04034P,Sbr. Masjid Alfalah Annaniyah,-6.113941,106.70719
B04035P,Sbr. Masjid Alhikmah Duren Sawit,-6.240048,106.912601
B04036P,Sbr. Masjid Almukmin Kemanggisan,-6.188208,106.79356
B04037P,Sbr. Masjid Annur 20 Desember,-6.133682,106.70941
B04038P,Sbr. Masjid Annur Pengadegan,-6.24951,106.84974
B04039P,Sbr. Masjid Annur Tanah Abang,-6.189941,106.80648
B04040P,Sbr. Masjid Ar Rohmah,-6.118964,106.89568
B04041P,Sbr. Masjid Arrahim Rawa Kompeni,-6.104841,106.69008
B04043P,Sbr. Masjid Assaadah Malaka Jaya,-6.225898,106.93885
B04045P,Sbr. Masjid At Taqwa Rawa Kuning,-6.20319,106.96027
B04046P,Sbr. Masjid At Tin,-6.298697,106.88317
B04047P,Sbr. Masjid Baitul Hilmi Tomang,-6.173734,106.79508
B04049P,Sbr. Masjid Darussalam Cipedak,-6.346174,106.8104
B04050P,Sbr. Masjid El Syifa Ciganjur,-6.332948,106.80755
B04051P,Sbr. Masjid H. Andi Muhammad Ghalib,-6.312385,106.89055
B04053P,Sbr. Masjid Jami Al Amin Gading,-6.178538,106.90397
B04054P,Sbr. Masjid Jami Al Badariah Kemayoran,-6.1533,106.85895
B04055P,Sbr. Masjid Jami Al Hidayah Tomang,-6.171452,106.79612
B04056P,Sbr. Masjid Jami Al Ittihadiyah,-6.165049,106.73533
B04057P,Sbr. Masjid Jami Al Muttaqin Balekambang,-6.283996,106.85052
B04058P,Sbr. Masjid Jami Al Qoiriyah,-6.136697,106.9679
B04059P,Sbr. Masjid Jami Al Wiqoyah,-6.326893,106.82355
B04060P,Sbr. Masjid Jami Ar Roghibin,-6.156697,106.95965
B04061P,Sbr. Masjid Jami Asy Syakirin,-6.351065,106.80161
B04062P,Sbr. Masjid Jami Baitul Muslim Susukan,-6.328115,106.86902
B04063P,Sbr. Masjid Jami Baiturrahman Tomang,-6.172505,106.80357
B04064P,Sbr. Masjid Jami Daarul Muttaqien,-6.165008,106.70515
B04068P,Sbr. Masjid Jami Hasbi,-6.273084,106.88039
B04069P,Sbr. Masjid Jami Saadatul Muslimin,-6.265843,106.88072
B04070P,Sbr. Masjid Jami Unwanussaadah,-6.120217,106.92866
B04071P,Sbr. Masjid Nurul Falah Grogol,-6.170757,106.78477
B04072P,Sbr. Masjid Nurul Hidayah KDW,-6.338057,106.87976
B04075P,Sbr. Masjid Nurul Iman Kubur Batu,-6.197464,106.74467
B04077P,Sbr. Masjid Nurul Jannah Marunda,-6.119226,106.95707
B04078P,Sbr. Masjid Pasmar Marunda,-6.115928,106.95189
B04080P,Sbr. Masjid Safinatul Husna,-6.13859,106.71616
B04082P,Sbr. Menara Air Manggarai Selatan,-6.219137,106.85195
B04083P,Sbr. Menara Kelapa Gading,-6.168817,106.91552
B04086P,Sbr. Mesindo Tekninesia,-6.153361,106.95544
B04087P,Sbr. Mess Perwira Cendrawasih,-6.252205,106.88416
B04088P,Sbr. Mess Polwan Esthi Bhakti Warapsari,-6.206604,106.81005
B04089P,Sbr. Mgk Kemayoran,-6.153128,106.84671
B04090P,Sbr. MI Al Ihsan Batu Ampar,-6.272435,106.86497
B04091P,Sbr. MI Arruhaniyah Rorotan,-6.135394,106.96739
B04092P,Sbr. MI Attarbiyatuddiniyah,-6.358301,106.87415
B04093P,Sbr. Midi Utama Green Ville,-6.173087,106.77736
B04094P,Sbr. Midi Utama Kalisari,-6.339658,106.86353
B04095P,Sbr. MIN 8 Srengseng Sawah,-6.335959,106.82586
B04096P,Sbr. Minagapura,-6.214946,106.73429
B04097P,Sbr. Minimarket Pondok Kelapa,-6.228599,106.93531
B04098P,Sbr. Minimarket Pondok Kopi,-6.218475,106.93962
B04099P,Sbr. Minimarket Sunter Jaya 2,-6.154605,106.86171
B04100P,Sbr. Minimarket Warakas 3,-6.1193,106.87721
B04101P,Sbr. MNC Center,-6.182744,106.83084
B04104P,Sbr. MTsN 19,-6.304958,106.80155
B04105P,Sbr. MTsN 20 Jakarta,-6.2052,106.95985
B04106P,Sbr. MTsN 25 Jakarta,-6.214833,106.89575
B04107P,Sbr. MTsN 38,-6.158574,106.95734
B04108P,Sbr. MTsN 7 Model Jakarta,-6.321445,106.88334
B04109P,Sbr. Multivision Tower,-6.212375,106.83303
B04110P,Sbr. Mushola Al Achyar Cipete,-6.262475,106.80417
B04111P,Sbr. Mushola Al Hidayah Batu Ampar,-6.274609,106.86054
B04112P,Sbr. Mushola Al Hidayah Bukit Duri,-6.222635,106.85527
B04113P,Sbr. Mushola Al Mubarok,-6.238954,106.7525
B04114P,Sbr. Mushola Al Muhajirin Cibubur,-6.360664,106.87505
B04115P,Sbr. Mushola As Salam Batu Ampar,-6.271206,106.86034
B04117P,Sbr. Mutiara Taman Palem 1,-6.136725,106.73137
B04119P,Sbr. Nabawi Islamic Shool,-6.205377,106.89027
B04120P,Sbr. Pabrik Plastik Sawah Mede,-6.096495,106.71062
B04121P,Sbr. Pam Jaya DKI,-6.203461,106.80803
B04124P,Sbr. Panti Asuhan Desa Putra,-6.3391,106.82848
B04125P,Sbr. Panti Asuhan Putera Mulia,-6.188919,106.88855
B04126P,Sbr. Panti Sosial Bina Laras,-6.319153,106.89018
B04128P,Sbr. Ps. Anyer Bahari,-6.114155,106.87947
B04129P,Sbr. Ps. Benda,-6.228018,106.91561
B04130P,Sbr. Ps. Bintang Mas,-6.207673,106.79033
B04131P,Sbr. Ps. BKT Rorotan IX,-6.15444,106.96992
B04134P,Sbr. Ps. Bulak,-6.214906,106.90402
B04135P,Sbr. Ps. Bulog,-6.189358,106.87839
B04136P,Sbr. Ps. Cengkareng,-6.151851,106.72708
B04137P,Sbr. Ps. Cibubur,-6.345726,106.87231
B04138P,Sbr. Ps. Cipinang Kebembem,-6.211874,106.88678
B04139P,Sbr. Ps. Deprok,-6.218408,106.89398
B04140P,Sbr. Ps. Deprok 1,-6.217656,106.89506
B04142P,Sbr. Ps. Gardu,-6.289881,106.89302
B04143P,Sbr. Ps. Gembrong Baru,-6.179851,106.8608
B04146P,Sbr. Ps. Inpres Cipinang Besar,-6.226687,106.88059
B04147P,Sbr. Ps. Jelambar Polri,-6.160684,106.77849
B04149P,Sbr. Ps. Johar Baru,-6.184282,106.85584
B04150P,Sbr. Ps. Jongkok,-6.108859,106.93453
B04152P,Sbr. Ps. Kamal,-6.104541,106.70712
B04153P,Sbr. Ps. Kb. Pisang,-6.152426,106.7807
B04154P,Sbr. Ps. Kembang,-6.206049,106.78317
B04155P,Sbr. Ps. Kencar,-6.185544,106.80374
B04157P,Sbr. Ps. Klender,-6.212317,106.9009
B04159P,Sbr. Ps. Lontar,-6.119366,106.91014
B04161P,Sbr. Ps. Mandiri Kelapa Gading,-6.160953,106.90872
B04163P,Sbr. Ps. Mitra,-6.145413,106.80705
B04164P,Sbr. Ps. Pagi Raya Cilincing,-6.102788,106.93599
B04165P,Sbr. Ps. Palad,-6.186795,106.90322
B04166P,Sbr. Ps. Palmerah,-6.20749,106.79606
B04167P,Sbr. Ps. Pengampuan,-6.199282,106.76093
B04168P,Sbr. Ps. Pisang,-6.207759,106.79233
B04169P,Sbr. Ps. Puri,-6.184274,106.75375
B04170P,Sbr. Ps. Rawa Bening,-6.216795,106.87037
B04174P,Sbr. Ps. Timbul,-6.17296,106.7954
B04175P,Sbr. Ps. Ujung Menteng,-6.189773,106.96653
B04176P,Sbr. Ps. Ular Plumpang,-6.13029,106.89447
B04177P,Sbr. Ps. Warakas,-6.115584,106.8797
B04179P,Sbr. PAUD Bintang Pondok Bambu,-6.245306,106.9058
B04180P,Sbr. PAUD Tunas Bahari,-6.236813,106.915
B04181P,Sbr. Pemadam Ciracas,-6.328416,106.87919
B04182P,Sbr. Pemadam Grogol Utara,-6.213731,106.77765
B04187P,Sbr. Pengadegan Selatan II,-6.251274,106.8558
B04188P,Sbr. Persada Purnawira Halim,-6.259198,106.88547
B04189P,Sbr. Perum Gading Kirana,-6.145982,106.90123
B04190P,Sbr. Perum Kedoya Garden,-6.180401,106.74982
B04191P,Sbr. Perum Mutiara Indah Rorotan,-6.15611,106.96214
B04194P,Sbr. Perum Sunter Hijau,-6.156674,106.87902
B04195P,Sbr. Perum Taman Malaka,-6.231282,106.92863
B04196P,Sbr. Perumahan BDN Cilandak,-6.284324,106.79942
B04197P,Sbr. Perumahan Mawar Joglo,-6.215335,106.7254
B04199P,Sbr. Perumahan Walikota Jakbar,-6.214257,106.72511
B04201P,Sbr. Pesona Square,-6.379679,106.84426
B04202P,Sbr. PGP,-6.203448,106.93456
B04203P,Sbr. Pintu 2 TMII Bawah,-6.296173,106.8905
B04204P,Sbr. Pintu III Taman Mini,-6.305526,106.88903
B04205P,Sbr. Pintu Ragunan Barat,-6.31055,106.816
B04206P,Sbr. Pintu Timur Ragunan,-6.31252,106.82568
B04208P,Sbr. PKP Jakarta Islamic School,-6.339432,106.88349
B04209P,Sbr. Plaza Kemang 88,-6.270024,106.81553
B04211P,Sbr. PLN Kramat Jati,-6.283302,106.8716
B04215P,Sbr. Polsek Ciracas,-6.290414,106.87138
B04216P,Sbr. Polsek Duren Sawit,-6.248012,106.917
B04217P,Sbr. Polsek Jagakarsa,-6.350808,106.80775
B04218P,Sbr. Polsek Makasar,-6.29086,106.8844
B04219P,Sbr. Polsek Pasar Rebo,-6.336816,106.86826
B04220P,Sbr. Polsek Pulo Gadung,-6.209444,106.89101
B04221P,Sbr. Polsek Tj. Priok,-6.115168,106.88061
B04225P,Sbr. Pondok Kelapa Indah,-6.247668,106.92134
B04226P,Sbr. Pondok Kelapa Indah 2,-6.247643,106.92236
B04227P,Sbr. Ponpes Alhikmah Rorotan,-6.131475,106.95542
B04228P,Sbr. Ponpes Darunnajah,-6.246854,106.76288
B04230P,Sbr. Popki Cibubur,-6.367222,106.88908
B04231P,Sbr. Port Medical Center,-6.109966,106.88934
B04234P,Sbr. Pos Ayam,-6.120909,106.92693
B04235P,Sbr. Pos RW 10 Jingga Raya,-6.163652,106.90893
B04238P,Sbr. Pospol PIK Penggilingan,-6.203474,106.93242
B04239P,Sbr. PPKD Jaktim,-6.247603,106.94229
B04240P,Sbr. Premier Terrace,-6.329219,106.87629
B04241P,Sbr. Pulau Sangiyang Lingkar Timur,-6.193497,106.9437
B04242P,Sbr. Pulau Sangiyang Lingkar Timur 2,-6.193302,106.94369
B04243P,Sbr. Puri Ardhya Garini,-6.256831,106.88392
B04245P,Sbr. Puri Margasatwa,-6.311422,106.80873
B04246P,Sbr. Puri Swadaya,-6.237118,106.9196
B04247P,Sbr. Pusat Promosi Industri Kayu Mebel,-6.202664,106.90336
B04249P,Sbr. Puskesmas Halim 1,-6.288242,106.89231
B04250P,Sbr. Puskesmas Jelambar II,-6.160915,106.78719
B04251P,Sbr. Puskesmas Kel. Dukuh,-6.302682,106.88015
B04252P,Sbr. Puskesmas Kel. Papanggo,-6.129782,106.87238
B04253P,Sbr. Puskesmas Kel. Semper Barat II,-6.136274,106.92173
B04254P,Sbr. Puskesmas Kel. Warakas,-6.12074,106.87534
B04255P,Sbr. Puskesmas Malaka Sari,-6.230547,106.92954
B04256P,Sbr. Puskesmas Meruya Utara,-6.199776,106.74153
B04257P,Sbr. Puskesmas Pasar Minggu,-6.320987,106.82535
B04258P,Sbr. Puskesmas Pasar Rebo,-6.33914,106.86168
B04259P,Sbr. Puskesmas Pegangsaan Dua,-6.181057,106.9142
B04261P,Sbr. Puskesmas Rorotan,-6.15737,106.95696
B04263P,Sbr. Puskesmas Setiabudi,-6.206882,106.83363
B04264P,Sbr. Puskesmas Tambora,-6.14751,106.80728
B04265P,Sbr. Raffles Christian School,-6.279423,106.77872
B04266P,Sbr. Ramayana KDW,-6.351769,106.88424
B04267P,Sbr. Ramayana Semper,-6.127078,106.9171
B04268P,Sbr. Rorotan IX Gg. IV,-6.160238,106.95943
B04270P,Sbr. RPHU Rorotan,-6.134433,106.95507
B04272P,Sbr. RPTRA Radar Pembangunan,-6.120126,106.89638
B04273P,Sbr. RPTRA Udara Segar 126,-6.282577,106.86394
B04275P,Sbr. RS Aulia,-6.334599,106.82757
B04276P,Sbr. RS Bhakti Mulia,-6.199976,106.801
B04277P,Sbr. RS Ciputra,-6.123741,106.70514
B04278P,Sbr. RS Dr Mintohardjo,-6.211163,106.81237
B04279P,Sbr. RS Dr Suyoto,-6.267609,106.7659
B04280P,Sbr. RS Gading Pluit,-6.166641,106.91542
B04282P,Sbr. RS Haji Jakarta,-6.290475,106.88914
B04283P,Sbr. RS Hermina Podomoro,-6.145177,106.86148
B04284P,Sbr. RS Islam Pondok Kopi,-6.220193,106.93904
B04285P,Sbr. RS Islam Sukapura,-6.140258,106.92215
B04286P,Sbr. RS Marinir Cilandak,-6.305692,106.81404
B04287P,Sbr. RS Mediros,-6.179204,106.90379
B04288P,Sbr. RS Mitra Kelapa Gading,-6.152509,106.89752
B04290P,Sbr. RS Moh Ridwan Meuraksa,-6.294767,106.88167
B04292P,Sbr. RS Pelabuhan Jakarta,-6.125076,106.91678
B04293P,Sbr. RS Pelni Petamburan,-6.192916,106.80556
B04295P,Sbr. RS Siloam Kb. Jeruk,-6.190301,106.763
B04296P,Sbr. RS Sukmul Sisma Medika,-6.112369,106.88238
B04297P,Sbr. RS Zahirah,-6.335205,106.82312
B04299P,Sbr. RSIA Asta Nugraha,-6.221838,106.91491
B04300P,Sbr. RSUD Jagakarsa,-6.316361,106.81173
B04301P,Sbr. RSUD Tanah Abang,-6.191139,106.81506
B04302P,Sbr. Rsup Persahabatan,-6.204183,106.88599
B04303P,Sbr. Rukan Balai Pustaka,-6.198728,106.88593
B04304P,Sbr. Rukan Radin Inten II,-6.235496,106.92272
B04306P,Sbr. Ruko Cempaka Mas,-6.161876,106.87476
B04310P,Sbr. Ruko Green Lake City,-6.177542,106.71191
B04311P,Sbr. Ruko Moh Kahfi II,-6.335886,106.82713
B04313P,Sbr. Ruko Taman Cemara,-6.180871,106.97758
B04314P,Sbr. Rumkitban Bintaro,-6.258342,106.75628
B04315P,Sbr. Rusun Rorotan,-6.151877,106.9552
B04316P,Sbr. Sabar I Petukangan,-6.240136,106.75254
B04317P,Sbr. Sakura Garden City,-6.322659,106.88857
B04318P,Sbr. Sangrila Indah,-6.237318,106.75925
B04319P,Sbr. SD Islam Al Izzah,-6.182733,106.97719
B04320P,Sbr. SD Kartika X-2,-6.25399,106.75647
B04321P,Sbr. SD Kartika X-4,-6.259265,106.75617
B04322P,Sbr. SD Pelita Jati Padang,-6.287103,106.82924
B04323P,Sbr. SDIT Assalaamah,-6.192351,106.96612
B04324P,Sbr. SDN Batu Ampar 05,-6.284554,106.86413
B04325P,Sbr. SDN Batu Ampar 07,-6.284669,106.86303
B04326P,Sbr. SDN Bendungan Hilir 01,-6.207379,106.80896
B04327P,Sbr. SDN Cakung Timur 05,-6.165855,106.9624
B04330P,Sbr. SDN Cipedak 03,-6.349013,106.80931
B04332P,Sbr. SDN Cipete Selatan 01,-6.272215,106.8015
B04333P,Sbr. SDN Dukuh 01,-6.287962,106.87417
B04336P,Sbr. SDN Duren Sawit 01,-6.226237,106.91338
B04337P,Sbr. SDN Duri Kepa 01,-6.186108,106.77589
B04339P,Sbr. SDN Grogol Selatan 01,-6.229029,106.77871
B04340P,Sbr. SDN Grogol Utara 03,-6.21504,106.77758
B04341P,Sbr. SDN Jagakarsa 01,-6.328227,106.82021
B04342P,Sbr. SDN Jagakarsa 05,-6.337,106.81848
B04343P,Sbr. SDN Joglo 03,-6.221973,106.73169
B04344P,Sbr. SDN Johar Baru 10,-6.181178,106.86028
B04345P,Sbr. SDN Kalisari 01,-6.336199,106.85448
B04346P,Sbr. SDN Kalisari 05,-6.336733,106.8551
B04347P,Sbr. SDN Kap Pulo,-6.178155,106.71357
B04349P,Sbr. SDN Kb. Baru 09,-6.116121,106.92195
B04350P,Sbr. SDN Kb. Jeruk 08,-6.198507,106.76694
B04352P,Sbr. SDN Kelapa Dua Wetan 04,-6.34726,106.88333
B04353P,Sbr. SDN Kembangan Selatan 03,-6.177936,106.74776
B04355P,Sbr. SDN Lebak Bulus 01,-6.30353,106.7836
B04357P,Sbr. SDN Meruya Utara 02,-6.198705,106.74151
B04358P,Sbr. SDN Palmerah 07,-6.205628,106.79661
B04359P,Sbr. SDN Palmerah 09,-6.207764,106.78798
B04360P,Sbr. SDN Pegangsaan Dua 07,-6.175269,106.91112
B04361P,Sbr. SDN Pekayon 10,-6.340932,106.86095
B04362P,Sbr. SDN Pisangan Timur 10,-6.204256,106.88253
B04363P,Sbr. SDN Pondok Kelapa 05,-6.240433,106.94276
B04364P,Sbr. SDN Pulo Gebang 13,-6.197029,106.96269
B04365P,Sbr. SDN Pulo Gebang 20,-6.208103,106.95923
B04366P,Sbr. SDN Ragunan 14,-6.298247,106.82639
B04368P,Sbr. SDN Rorotan 03,-6.144294,106.95622
B04369P,Sbr. SDN Rorotan 07,-6.146513,106.95644
B04370P,Sbr. SDN Semanan 01,-6.159879,106.70493
B04371P,Sbr. SDN Srengseng Sawah 01,-6.332916,106.83378
B04373P,Sbr. SDN Sukabumi Utara 04,-6.206558,106.77249
B04376P,Sbr. Sekolah Al Wahyu Cibubur,-6.365818,106.88734
B04377P,Sbr. Sekolah Anglo Rawasari,-6.186448,106.87326
B04378P,Sbr. Sekolah At Taqwa Karang Tengah,-6.150003,106.97192
B04379P,Sbr. Sekolah Avicenna Jagakarsa,-6.336338,106.82992
B04380P,Sbr. Sekolah Bethel,-6.196189,106.80484
B04381P,Sbr. Sekolah Bhineka Tunggal Ika,-6.15058,106.80752
B04382P,Sbr. Sekolah Charitas Pondok Labu,-6.304955,106.79879
B04383P,Sbr. Sekolah Corpatarin,-6.227355,106.94388
B04385P,Sbr. Sekolah Fajar Sion,-6.138169,106.81723
B04386P,Sbr. Sekolah Islam Al Azhar Jagakarsa,-6.330035,106.82621
B04387P,Sbr. Sekolah Islam Gugusan Bintang,-6.333101,106.88173
B04388P,Sbr. Sekolah Islam PB Soedirman,-6.314439,106.86316
B04390P,Sbr. Sekolah Keperawatan YPDR,-6.311342,106.78859
B04391P,Sbr. Sekolah Lamuel,-6.198765,106.80317
B04393P,Sbr. Sekolah Mutiara Warakas,-6.116848,106.88045
B04397P,Sbr. Sekolah Segar Amanah Klender,-6.223898,106.90863
B04398P,Sbr. Sekolah Sinar Dharma,-6.148846,106.80744
B04399P,Sbr. Sekolah Tj. Priok,-6.114718,106.91093
